"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"IJ" 8.82434474385944e-05 8.54760606678325e-05 0.000147632015691106 0.000142828781087438 0.0017652574161737 1391 -1.21174027510044 0.22561181691321
"IK" 0 0 2.26332993712472e-05 2.22138173192196e-05 0 1391 -Inf 0
"IL" 0 0 3.62052417440366e-07 3.55749243453013e-07 0 1391 -Inf 0
"IM" 0 0 2.71492819811744e-05 2.65373369789733e-05 0 1391 -Inf 0
"IO" 0 0 3.29926290991694e-06 3.2686556591089e-06 0 1391 -Inf 0
"IP" 0 0 2.78426248819642e-06 2.75160212127558e-06 0 1391 -Inf 0
"IQ" 0.00189238998859926 0.00183433780712415 0.00166390498069327 0.00161233677254419 0.0166553096855918 1391 0.497125282834962 0.61910070656809
"IU" 0.000121235725980083 0.000119235668886031 6.39637281270176e-05 6.28688282538579e-05 0.00280280093483922 1391 0.750058271211138 0.453219610234856
"IX" 0 0 2.52767009699097e-06 2.51737336786803e-06 0 1391 -Inf 0
"IY" 0.000416880195170856 0.000356583893503784 0.000303417753604683 0.0002617266710183 0.00776139569127933 1391 0.45582080495527 0.648518842055923
"JA" 0.000374183851756173 0.000354088344526394 0.000766885431546541 0.000725036136045474 0.00400804821451794 1391 -3.45178246013897 0.000556896523071164
"JB" 0 0 1.86353953326874e-05 1.82499748254697e-05 0 1391 -Inf 0
"JI" 0.000149054910119216 0.000130816186604064 0.000253162462958562 0.000221381210004886 0.00201334407726563 1391 -1.67766817913546 0.0934118947827124
"JM" 0 0 2.84534852856102e-06 2.59893673171874e-06 0 1391 -Inf 0
"JO" 1.17609694802362e-05 1.05853601609017e-05 9.93825084801637e-05 8.87418746944794e-05 0.000279263588441577 1391 -10.4379312997534 1.66397250177594e-25
"JS" 0 0 5.24775502777522e-06 4.97114044002065e-06 0 1391 -Inf 0
"JU" 8.00896593793947e-05 7.4259463629023e-05 7.95271694507989e-05 7.39292339326666e-05 0.00135907759386881 1391 0.00906223745282026 0.992769479616921
"JW" 0 0 5.9898657461441e-08 5.7984659631158e-08 0 1391 -Inf 0
"JY" 0.000300531418091408 0.000266474476994469 0.00094264714810083 0.000835300710328195 0.00409273113651766 1391 -5.18358192259953 2.17664554664957e-07
"KA" 0 0 5.30703708112536e-06 5.09794916374691e-06 0 1391 -Inf 0
"KI" 0.00213058948442909 0.00180659839272978 0.00371015500302227 0.00313594211814622 0.0246131781244144 1391 -2.01434177853907 0.0439736624794133
"KM" 0.0341202396677114 0.022558301308834 0.0139576700819131 0.0095312168092173 0.0510293207465184 1391 9.52118508746474 1.7121524232607e-21
"KU" 0 0 9.1407385378519e-06 9.00589780694986e-06 0 1391 -Inf 0
"KV" 0 0 7.50491140743805e-06 7.34781550212014e-06 0 1391 -Inf 0
"KY" 0 0 3.87757528354718e-06 3.85499612042514e-06 0 1391 -Inf 0
"LE" 4.06220152206253e-05 4.01277282055534e-05 3.28319633544291e-05 3.24377072834255e-05 0.00147140499998941 1391 0.194921102386006 0.845454713730889
"LI" 0.00447865955715432 0.00225248171037809 0.00531574608524175 0.00273092217344776 0.00844314656232515 1391 -2.11342645240738 0.0345642838603735
"LJ" 0.00130098101182954 0.000949141865302468 0.00164256527428425 0.00119641266627901 0.00655346499921071 1391 -1.40723107349489 0.159358880304255
"LQ" 0.000100985562363684 8.74618456676808e-05 0.000363198745625917 0.000311329968005461 0.00137410258486445 1391 -6.07626442522845 1.23014500086869e-09
"MA" 0.00428897961997741 0.00324759684734721 0.00593670028990882 0.00449935475973783 0.0145155014573069 1391 -3.21626531007883 0.0012987070825437
"MC" 0.00109790426552201 0.000709331199363662 0.000864148137604241 0.000572700703791174 0.00406053383853608 1391 1.25495477257131 0.2094951787862
"ML" 0 0 8.02593340739016e-06 6.48427946807781e-06 0 1391 -Inf 0
"MM" 0 0 6.57381958141777e-06 6.49881798333781e-06 0 1391 -Inf 0
"MQ" 0.000102723742005004 8.6386274039792e-05 0.000103411475006537 8.73203595472342e-05 0.00213689065577981 1391 -0.0163030139050982 0.986992653113141
"MR" 0 0 1.84727722291754e-05 1.78623798181764e-05 0 1391 -Inf 0
"MU" 1.63388013855304e-05 1.48013981573151e-05 5.72072892760668e-06 5.22783752377593e-06 0.00055200124084322 1391 0.646840200742251 0.517735371321488
"MW" 1.26124080870761e-05 1.18119235324137e-05 2.59739431578407e-05 2.41956915253913e-05 0.000440510999310329 1391 -1.04847870699993 0.294418107587037
"MY" 0.00255378245299712 0.00187613004147266 0.00327198249612285 0.00240069409618496 0.0110936101933678 1391 -1.76355574095859 0.0778068048102007
"NE" 0.00219299647252386 0.00182302327889795 0.00346007721183814 0.00284791215799607 0.0110863464811138 1391 -3.44787806292747 0.000565009053574427
"NI" 0.00560102024869088 0.00443679246025739 0.00870059929431603 0.00689029172303535 0.0205811358411231 1391 -4.44610953346895 8.74393770617443e-06
"NM" 0 0 3.36711501749196e-06 3.3022962880088e-06 0 1391 -Inf 0
"NN" 0.000589772227085165 0.000513124025961339 0.000984351171957393 0.000851086866654593 0.00697504136856911 1391 -1.80711474337958 0.0707443903327274
"NQ" 0.000154071903195376 0.000142015073010973 0.000438004582802446 0.00040175552216137 0.00207764492225618 1391 -4.6626393576847 3.12179549967981e-06
"NS" 0.000109934889325791 0.000105015678090662 0.000156276367289233 0.000149100332242497 0.00207708601562033 1391 -0.79158311399071 0.428603796083943
"NU" 7.11789367290431e-06 6.91940763942418e-06 0.000101257343244974 9.82742491203983e-05 0.000258063810160886 1391 -13.2028603074818 8.44658345791564e-40
"OA" 4.37090254419191e-05 4.14635951167473e-05 0.000127335070423898 0.000120724857861879 0.000960978942923875 1391 -3.07617246549751 0.00209676526185252
"OE" 0 0 4.38523109246035e-06 4.34100658792607e-06 0 1391 -Inf 0
"OI" 2.76502792678206e-06 1.81408981273267e-06 0.000464547460581048 0.000304475282089782 6.76564384037095e-05 1391 -166.844222249828 0
"OM" 1.38251396339103e-05 1.32548167999503e-05 6.87906984674301e-05 6.58505541502102e-05 0.000494341069468699 1391 -3.96814396581749 7.24345729796532e-05
"OO" 3.5121909374147e-05 2.85623099171626e-05 4.22270430169772e-05 3.43208325358324e-05 0.00064409630824126 1391 -0.333444710183866 0.738798618413448
"OP" 1.38251396339103e-05 1.06706731718193e-05 0.000151900582555966 0.000117544804355567 0.000397950352052659 1391 -10.0162987380248 1.29252984959647e-23
"OR" 0 0 2.09761169276166e-06 2.05444623063058e-06 0 1391 -Inf 0
"OT" 0.000774349133084538 0.000605631675075752 0.00152311677253454 0.00119742704086088 0.00523646041651857 1391 -4.21499729268996 2.49781185555133e-05
"OU" 0 0 8.68064873788e-06 8.41905806581822e-06 0 1391 -Inf 0
"OX" 0 0 7.47935272627758e-07 6.98026530573804e-07 0 1391 -Inf 0
"OY" 4.78382085105507e-05 4.46925138458817e-05 9.02972854982692e-05 8.43189384764205e-05 0.0011628600886635 1391 -1.27092812055127 0.203754221297356
"OZ" 0 0 6.33200186172171e-06 5.3639942983353e-06 0 1391 -Inf 0
"PA" 8.6615332646185e-06 8.35023122997113e-06 2.39834473337226e-06 2.31239480738618e-06 0.000311425072820801 1391 0.723088297989094 0.469625638186035
"PC" 0 0 6.43758704558413e-05 6.3592235405582e-05 0 1391 -Inf 0
"PD" 0 0 5.13898129862106e-07 5.12141310263164e-07 0 1391 -Inf 0
"PE" 6.31027442388117e-05 6.19603322609991e-05 7.20128997837894e-05 7.06521495417372e-05 0.00133046067266885 1391 -0.243653195396237 0.807499425605461
"PF" 0 0 2.03692597936195e-07 2.03398432085208e-07 0 1391 -Inf 0
"PG" 0 0 9.88327848113776e-08 9.8325174221889e-08 0 1391 -Inf 0
"PH" 0 0 7.14453866106344e-08 7.08126074472802e-08 0 1391 -Inf 0
"PI" 0.000133665976407537 0.000124158465951039 0.000200090594497895 0.0001864003815985 0.00223989713369413 1391 -1.03637861173673 0.300025544554602
"PJ" 0 0 4.09993261154996e-06 3.86882309466587e-06 0 1391 -Inf 0
"PK" 0 0 1.10927801271484e-05 1.0922826432375e-05 0 1391 -Inf 0
