"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"JM" 0 0 8.47956212470619e-06 7.58826744998523e-06 0 523 -Inf 0
"JO" 0 0 0.000264524395184507 0.00023124422363205 0 523 -Inf 0
"JS" 0 0 2.1076713842922e-06 2.00714202315213e-06 0 523 -Inf 0
"JU" 0 0 5.7737657464953e-06 5.50379361218454e-06 0 523 -Inf 0
"JW" 0 0 4.46908998602069e-07 4.33884524286265e-07 0 523 -Inf 0
"JY" 0 0 0.000145883173002369 0.000133655330465249 0 523 -Inf 0
"KA" 0 0 2.47734858705335e-06 2.42059119277735e-06 0 523 -Inf 0
"KI" 0.001659233011958 0.00136301969316195 0.0045668744612718 0.00372834184427192 0.0167604957607505 523 -3.22741105927087 0.00124915867995659
"KM" 0.0314958639814882 0.0230712959777851 0.0146482011892006 0.0111139470942413 0.0630125797717852 523 4.33968777965338 1.4268529621328e-05
"KU" 0 0 5.34755673294757e-06 5.279316801163e-06 0 523 -Inf 0
"KV" 0 0 3.69185694497361e-07 3.64714867862403e-07 0 523 -Inf 0
"KY" 0 0 6.43798436495631e-07 6.41599255266758e-07 0 523 -Inf 0
"LE" 0 0 1.18629911354862e-05 1.17776391301918e-05 0 523 -Inf 0
"LI" 0.00320392506029244 0.00162910435389003 0.0067463070819868 0.00350063853816338 0.00917154124570238 523 -4.66666133764994 3.06133283425489e-06
"LJ" 0.00104471864815499 0.000733107025471065 0.00351225220580222 0.00243589851717751 0.00520914163415506 523 -7.4756016301162 7.68514381520328e-14
"LQ" 0.00106170137085599 0.000878778012165999 0.00151712707137251 0.00122110463297877 0.00654465383064249 523 -1.19620286256193 0.231617404063366
"MA" 0.00347998568034405 0.00265644235600554 0.00727344285669337 0.00549555865697917 0.0126936155100535 523 -5.11503592499799 3.13681249192863e-07
"MC" 0.000464261421748868 0.000336968552424258 0.000235967572313731 0.000177136090149106 0.00309796525280706 523 1.17988394621625 0.238046375705842
"ML" 0 0 3.93342680655631e-05 2.89332404975737e-05 0 523 -Inf 0
"MM" 0 0 1.4306982769641e-05 1.41467616531309e-05 0 523 -Inf 0
"MQ" 0.00021694318430555 0.000185168984132856 9.31734692973427e-05 7.99290996693075e-05 0.00291162138293329 523 0.826601724293064 0.408462839727907
"MR" 0.000402535976652913 0.000389297208011973 2.6300862501803e-05 2.54277648277705e-05 0.00889893786659482 523 0.935100428775401 0.349736545620753
"MU" 0 0 3.35544075384547e-06 3.16294951783636e-06 0 523 -Inf 0
"MW" 0 0 7.0819172258489e-06 6.61211186271855e-06 0 523 -Inf 0
"MY" 0.00227224504567471 0.00167564901279409 0.00341452757115404 0.00252673321105864 0.01191642489311 523 -1.63334298486948 0.102396881065702
"NE" 0.00577080502199428 0.00463856976813785 0.00837921463650146 0.00657515985969941 0.0193446549414429 523 -2.28943101792229 0.0220543216494572
"NI" 0.00356605213709599 0.00289096358767653 0.00634007048959633 0.00512419533121828 0.0149026573231331 523 -3.42705379398409 0.000610168181443999
"NM" 0 0 7.20927576421401e-06 7.03946659176122e-06 0 523 -Inf 0
"NN" 0.00237225736940472 0.00206633992852962 0.00228502867899796 0.00196504583822412 0.0195628794129499 523 0.118413760959675 0.905739822821363
"NQ" 5.93693462829936e-05 5.48082017648151e-05 0.000312375389882808 0.000287357961883491 0.00106752623205266 523 -4.98182175312721 6.29884432333078e-07
"NS" 0 0 4.38645681777084e-05 4.25228018939641e-05 0 523 -Inf 0
"NU" 0 0 7.98698400886083e-05 7.75203525646678e-05 0 523 -Inf 0
"OA" 0 0 4.15428751387398e-05 4.00353264339768e-05 0 523 -Inf 0
"OE" 0 0 1.85523250966524e-06 1.83703322412203e-06 0 523 -Inf 0
"OI" 7.64818355640535e-05 5.21786705239308e-05 0.00050229419983677 0.000344758452462871 0.00119311857401122 523 -5.60804577227529 2.04623917054782e-08
"OM" 0 0 0.000138284857264306 0.000131965497643681 0 523 -Inf 0
"OO" 5.89637503465808e-05 4.66822000994991e-05 0.000131373861419201 0.000102682783748908 0.000757771114722718 523 -1.6900725625772 0.0910140732869578
"OP" 0.000230933143050099 0.000181331258287124 0.000294900500993688 0.000232096852849482 0.0025170240688092 523 -0.461246361124977 0.644621863322191
"OR" 0 0 2.44767671110642e-06 2.40039067482488e-06 0 523 -Inf 0
"OT" 0.00138565180287165 0.00111557269805613 0.00105236362938865 0.000862507584132433 0.00775720522041794 523 0.746067021720924 0.455626929597636
"OU" 0 0 3.84719805753667e-06 3.7768612455021e-06 0 523 -Inf 0
"OX" 0 0 7.55489021446354e-07 7.12975821974205e-07 0 523 -Inf 0
"OY" 5.46298825457525e-05 5.15309060852467e-05 2.01528883913272e-05 1.90879629264914e-05 0.00117814396984834 523 0.629756596605623 0.528853846994513
"OZ" 0 0 6.49148982451831e-06 5.5894998737563e-06 0 523 -Inf 0
"PA" 0 0 4.59996895611782e-06 4.45560971056978e-06 0 523 -Inf 0
"PC" 2.48317647935239e-05 2.45974127736396e-05 3.73394596080556e-05 3.69439164322567e-05 0.000562448980313615 523 -0.50200922757247 0.615661030084606
"PD" 0 0 6.05228888532376e-07 6.02896394846245e-07 0 523 -Inf 0
"PE" 0 0 1.37865143651578e-05 1.36080870084014e-05 0 523 -Inf 0
"PF" 0 0 1.0483050584493e-07 1.04681662321909e-07 0 523 -Inf 0
"PG" 0 0 0 0 0 523 NA NA
"PH" 0 0 2.57311241619373e-07 2.55297190580512e-07 0 523 -Inf 0
"PI" 0.000316001800353214 0.000300596150180082 2.90657590932213e-05 2.77972546978559e-05 0.00414349735660164 523 1.50565817299035 0.132154946570038
"PJ" 0 0 4.60875541839812e-06 4.44271409823139e-06 0 523 -Inf 0
"PK" 0 0 5.19703581464068e-06 5.14842862264042e-06 0 523 -Inf 0
"PM" 0 0 8.46649047010796e-05 8.31001965500973e-05 0 523 -Inf 0
"PN" 0.000190866378493591 0.000188279540455814 9.35526070188284e-05 9.24279266227401e-05 0.0020161698714779 523 1.08723432052054 0.276933266722449
"PO" 0.0008775963660963 0.000845012024248044 0.00029723341637564 0.000286880506965832 0.00747801555528063 523 1.70687228910325 0.0878457924156823
"PQ" 0 0 1.51711816866855e-05 1.51311502643583e-05 0 523 -Inf 0
"PS" 9.67283861143081e-05 9.41706502187582e-05 0.000100592989269614 9.79103883775472e-05 0.00172955790009843 523 -0.0494489341239025 0.960561532040122
"PT" 0.000177069531627419 0.000141261029269547 0.000718906630548478 0.000566652184421137 0.00154384218440872 523 -6.30139053921758 2.94987073353172e-10
"PU" 0 0 2.87199933829679e-05 2.839266828892e-05 0 523 -Inf 0
"PW" 0.00135621923553351 0.000901155263412529 0.00126106694267299 0.000834667162160867 0.00600893202304788 523 0.253044839025396 0.800233563903624
"PY" 0.0205511052994954 0.0129786327654206 0.0334712708968167 0.0202910328665664 0.0285879523181285 523 -5.84962116868478 4.92693857963429e-09
"PZ" 0 0 1.41553941521801e-05 1.4072051412972e-05 0 523 -Inf 0
"QA" 0.00778088056567892 0.00471225398479068 0.00843284478495015 0.00520217819691106 0.0121038473927796 523 -0.925670253619287 0.354617371185587
"QC" 0 0 2.193725937207e-06 2.14946721403658e-06 0 523 -Inf 0
"QD" 0 0 0 0 0 523 NA NA
"QE" 0.000177291497165527 0.000152729491924112 0.000325755830225283 0.000281567114475298 0.00214319759238426 523 -1.37477407530168 0.169201497781002
"QF" 0 0 4.90746860107666e-06 4.84023095374721e-06 0 523 -Inf 0
"QG" 0 0 4.70244643078377e-06 4.65967307086674e-06 0 523 -Inf 0
"QH" 0 0 2.45310500545039e-06 2.43270300273856e-06 0 523 -Inf 0
"QJ" 0 0 1.64361652124952e-06 1.58541528854356e-06 0 523 -Inf 0
"QK" 0 0 2.71877272458994e-07 2.67799529278946e-07 0 523 -Inf 0
"QQ" 0 0 2.28393517922331e-05 2.26871253444174e-05 0 523 -Inf 0
"QU" 0.000765158484219604 0.000661667422736392 0.00131314589235962 0.00113997158918171 0.00913391020900819 523 -1.1975627267405 0.231087294041375
"RA" 5.47167345052847e-05 4.14521708540018e-05 0.00018834832912618 0.000146135019771049 0.000714123328135106 523 -3.35237935485434 0.000801201525928692
"RB" 0 0 1.53225872912491e-05 1.43439735842203e-05 0 523 -Inf 0
"RE" 0 0 7.03670397687684e-07 6.99849617717324e-07 0 523 -Inf 0
"RO" 0.000263585999723667 0.000157060142316196 0.000232075641757778 0.000145108646158049 0.00195117738078047 523 0.140080075745126 0.888596722617869
"RP" 0 0 1.91182161631914e-05 1.54974827851359e-05 0 523 -Inf 0
"RQ" 0 0 3.27507208130208e-05 2.83453236145204e-05 0 523 -Inf 0
"RT" 0.300885045141767 0.112552644710936 0.283769150666139 0.113769494697525 0.0437188986657245 523 -0.636529701144473 0.524431228530213
"RU" 0.192978407850201 0.0787579514304088 0.140011801266225 0.0639016869668162 0.0442186438552869 523 7.68342837771056 1.54886575139674e-14
"RX" 0.0180199285890357 0.00809996719173018 0.0163987840356711 0.00805222128542016 0.0164336661664665 523 0.0664435036794492 0.947024735775648
"RY" 2.45134088346325e-05 2.33239230049067e-05 6.32577847010866e-05 6.0289320017759e-05 0.000533376071955854 523 -1.58493950586512 0.112980079479887
"RZ" 0.000673955748386751 0.000535235585945945 0.0012064178884896 0.000936789773140855 0.00731851091688265 523 -1.25479355191634 0.209553713970876
"SA" 0.0013450239041767 0.00105274340213664 0.00175293584307515 0.0013640720067901 0.0117600177417832 523 -0.605427149945278 0.544895215924521
"SD" 0.00126418572378836 0.00106743700120808 0.0020937469036838 0.00176000514128249 0.00996913620590865 523 -1.58875095178188 0.112116630700865
"SI" 0 0 8.10134906467045e-07 7.99576749060915e-07 0 523 -Inf 0
"SR" 0 0 1.69825419468786e-07 1.68289363720149e-07 0 523 -Inf 0
"SU" 0.00108810551352842 0.000926357978409985 0.00438627067989154 0.00375556988285612 0.00744379790171578 523 -8.69204062873464 3.55986721692432e-18
"SY" 0 0 0.000124194375106732 0.000121099006656049 0 523 -Inf 0
"TA" 0 0 7.83809628317474e-07 7.53117754650931e-07 0 523 -Inf 0
"TC" 0.0191477769973873 0.0146619627187418 0.0242285390029068 0.0183337666310716 0.0585309119594952 523 -1.43464693174171 0.151387733680453
"TD" 0.0105959392917865 0.00765509994304382 0.00861216188072799 0.00630467917977533 0.0451382864112219 523 0.684187102838307 0.493857025240986
"TE" 0 0 4.70504858975678e-06 4.66147880146741e-06 0 523 -Inf 0
"TI" 0.000318674314850223 0.000270914914723658 0.000168226527966719 0.000143712817556662 0.00619109679279023 523 0.469869788753232 0.638448049921526
"TM" 0.0146316068946083 0.00903802001138954 0.00928383465314144 0.00591128941379309 0.0266712163625382 523 2.6810103188242 0.00734002525397567
"TQ" 0.0162835776462972 0.0107619689879831 0.021388173886351 0.0138843953754024 0.0343167031375734 523 -2.08083428594386 0.0374490767330596
"TU" 0.0133559584256789 0.00768636991617706 0.020083765400208 0.0118294680485289 0.0214880475032645 523 -4.40939605315945 1.03659298662494e-05
"UA" 2.5325111113925e-05 2.31406354540282e-05 1.92554707844419e-05 1.77226512366763e-05 0.000529159974609263 523 0.234154006441469 0.814865420012204
"UB" 0 0 5.98877873879917e-05 5.88706524306966e-05 0 523 -Inf 0
"UE" 9.20698197385668e-05 8.55926410229155e-05 0.000146802191862457 0.000137115901365117 0.00158994459862211 523 -0.741092110230177 0.45863759307992
"UF" 0.000217685639632717 0.000213063757327902 5.07107879494212e-05 4.97353411624668e-05 0.00225809817396842 523 1.65413052271137 0.0981009956021603
"UH" 0 0 3.38608017371834e-05 3.30637172295321e-05 0 523 -Inf 0
"UI" 0.00014188092911277 0.000139485954845951 9.05420514191654e-05 8.91322376924736e-05 0.00163287509268855 523 0.705227787292859 0.480668491383741
"UK" 0 0 3.2322525719184e-05 3.19146210286671e-05 0 523 -Inf 0
"UM" 0.0125798320359349 0.00696001438951757 0.00816803897700173 0.00472051667245537 0.0238955762387011 523 2.14330491834263 0.0320886221639254
"UN" 0 0 2.83451599862242e-06 2.82167301001216e-06 0 523 -Inf 0
"UP" 0 0 1.0091652673909e-05 1.00725979876327e-05 0 523 -Inf 0
"UQ" 0 0 1.17888353305761e-05 1.16060560760197e-05 0 523 -Inf 0
"UR" 0.000395184590507972 0.000385360174336897 9.63528170869228e-05 9.42180373386018e-05 0.00317410344968291 523 2.09765872485866 0.0359353034755463
"UT" 0 0 1.01916300769402e-06 1.01808747699753e-06 0 523 -Inf 0
"UU" 0 0 1.70741193294402e-05 1.6892410344573e-05 0 523 -Inf 0
"UY" 0 0 3.00984386166432e-05 2.91609544230919e-05 0 523 -Inf 0
"VE" 0.0469205870294548 0.0246861796106288 0.0575780916363029 0.0310496955790157 0.0536736897773036 523 -2.711355918466 0.0067008656027047
"VI" 0.00637286122678622 0.00322904580207723 0.00949730111935696 0.00506194259758786 0.0102604525254589 523 -4.08528482770174 4.40227803836499e-05
"VJ" 0.0020917529758394 0.00136011230032311 0.00267885859583767 0.00176425675908984 0.00687411499371566 523 -1.34453056687797 0.178776878871333
"VM" 0 0 4.6647896602301e-06 4.58625302003105e-06 0 523 -Inf 0
"VP" 0.000150886482274225 0.000119567648254661 0.000245568345811887 0.000193445479048307 0.00193847634976288 523 -0.871574414446403 0.383440593597167
"VS" 4.70648565272604e-05 3.85398764050191e-05 0.000182386848648427 0.000151780457387435 0.000623182809033981 523 -4.15563570259051 3.24384339677517e-05
"VX" 0.0104558330624042 0.00632698700793114 0.0053046456735978 0.00339025389380573 0.0209672028362253 523 3.20313194092915 0.00135941683793303
"VY" 0.0292556981503833 0.0198030823710456 0.0272176023965868 0.0188167724170664 0.0434298954893977 523 0.519368345002936 0.603503901449872
"WC" 0.0048829000425518 0.00294421775843063 0.0100750829690038 0.00612453787085011 0.0129158351392782 523 -5.63117711476102 1.78983803283084e-08
"WE" 0.00144411099788764 0.00114160669252841 0.00413510742164958 0.0031947273133571 0.00845123577996262 523 -5.55578065385904 2.76373756404883e-08
"WF" 0.000340553757405505 0.000295454319534281 0.000334654838865613 0.000291766533914409 0.00316011499441181 523 0.0266878522339071 0.978708702195735
"WH" 0.00280239368209981 0.00237413209794979 0.00408634512838097 0.00343734198444747 0.0230808608141193 523 -1.05345951165481 0.292130441375521
"WM" 3.24075574423956e-05 2.66107959825635e-05 0.000184095505838109 0.000148982530058633 0.000608515094998939 523 -4.59897027727805 4.2458434732105e-06
"WQ" 0.000167945039553615 0.000150337228195225 0.000668863915058145 0.000597528096725048 0.0018098661004769 523 -5.65063591735855 1.59855351206543e-08
"WU" 8.15617549110232e-05 6.98492205723068e-05 0.000312667456551895 0.000264076948673123 0.00120645774053673 523 -3.68171324995581 0.00023167189460397
"WV" 0.0003981917961259 0.000329269645565023 0.000602578392289793 0.000488255843860449 0.0047940322295246 523 -0.758419201030019 0.448200066704571
"WY" 0 0 0.000151274134250635 0.00013252846828016 0 523 -Inf 0
"XA" 2.48317647935239e-05 2.38853889454776e-05 8.88831002241855e-05 8.50803573159241e-05 0.000546126132020422 523 -2.56255739409485 0.0103904412578925
"XE" 0 0 7.65471038478306e-06 7.50098148187299e-06 0 523 -Inf 0
"XQ" 0.000185015748412256 0.000169538675743057 0.000267649960822825 0.000246600639753427 0.00242588382809944 523 -0.726475409466342 0.467547377076031
"XW" 0.00532225081139558 0.00413369358503555 0.00668184330544966 0.0051593532072016 0.0220621860162779 523 -1.06317697135009 0.287701703650299
"XY" 0.000807733578234507 0.000767074147489122 0.000636648731085361 0.000606007966447128 0.00717380020122116 523 0.513459187223166 0.607630152691647
"YA" 0.0586963194643448 0.0407158848752098 0.0595108383932021 0.0405035578904253 0.0644708710204619 523 0.0753169108902308 0.93996256675336
"YE" 9.10498042429209e-05 9.02835883768941e-05 9.66221596269663e-06 9.58530212109976e-06 0.00206451249663777 523 0.893917913550662 0.371365812496991
"YG" 0 0 2.70176803700341e-07 2.65767927246979e-07 0 523 -Inf 0
"YI" 0 0 2.03439462612828e-05 1.86655114612709e-05 0 523 -Inf 0
"YO" 0.000527320812368446 0.000388256847579787 0.00180405207500331 0.00134775736238395 0.0032342959122389 523 -6.7844759087972 1.16508674276435e-11
"YP" 0.00046455631118847 0.000366313288837741 0.000719330391775684 0.000556999452502372 0.00338975161706436 523 -1.28647736470932 0.198276513527225
"YQ" 0 0 9.33838081436083e-05 8.85457664319451e-05 0 523 -Inf 0
"YR" 0 0 6.97180948568702e-06 6.88752145188039e-06 0 523 -Inf 0
"YU" 0.000159337157425112 0.000138196484310296 0.000350458428338863 0.000300871609975169 0.00315785988440843 523 -1.17809181607493 0.238760004336576
"YY" 0 0 2.18294961837594e-06 2.15478698845104e-06 0 523 -Inf 0
"ZA" 0.00144203170495432 0.00125072887940629 0.00202157281213527 0.00174133738672529 0.0228738319893968 523 -0.490509013539281 0.623773753191461
"ZC" 9.95069994986863e-05 8.81635308208306e-05 0.000359265322051761 0.000318987034943198 0.00144321432104345 523 -3.65763230444886 0.000254555868958336
