"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"VS" 0 0 0.000182386848648427 0.000151780457387435 0 111 -Inf 0
"VX" 0.00343000709852686 0.00218741496022702 0.0053046456735978 0.00339025389380573 0.0102502883765964 111 -1.23632565826834 0.216337537357032
"VY" 0.0224985484752715 0.015515367001681 0.0272176023965868 0.0188167724170664 0.0381692650259196 111 -0.911268905248087 0.362153705891632
"WC" 0.0080444592428366 0.00488584007522058 0.0100750829690038 0.00612453787085011 0.0171162679385089 111 -0.762461251837098 0.445784760963475
"WE" 0.00386378385430069 0.00298453094117356 0.00413510742164958 0.0031947273133571 0.016648718556765 111 -0.133016615656088 0.894180239876767
"WF" 0.00036036036036036 0.000312553890525701 0.000334654838865613 0.000291766533914409 0.0032899324145512 111 0.0665692677226378 0.946924612260507
"WH" 0.0041326593050731 0.00346575139504439 0.00408634512838097 0.00343734198444747 0.0274384033875315 111 0.0109084959917103 0.991296452080504
"WM" 0 0 0.000184095505838109 0.000148982530058633 0 111 -Inf 0
"WQ" 0 0 0.000668863915058145 0.000597528096725048 0 111 -Inf 0
"WU" 0 0 0.000312667456551895 0.000264076948673123 0 111 -Inf 0
"WV" 0.000281531531531532 0.000232272217625069 0.000602578392289793 0.000488255843860449 0.00244292284676343 111 -1.10398691304916 0.26959881469289
"WY" 0 0 0.000151274134250635 0.00013252846828016 0 111 -Inf 0
"XA" 0 0 8.88831002241855e-05 8.50803573159241e-05 0 111 -Inf 0
"XE" 0 0 7.65471038478306e-06 7.50098148187299e-06 0 111 -Inf 0
"XQ" 0.00179605442763337 0.00164177068756354 0.000267649960822825 0.000246600639753427 0.0157602375406356 111 0.932665419044541 0.3509927448918
"XW" 0.0153128023244491 0.0117570196320858 0.00668184330544966 0.0051593532072016 0.0490734025812251 111 1.41646442621029 0.156639572497408
"XY" 0.00028494024046285 0.000271073880520453 0.000636648731085361 0.000606007966447128 0.0020212315980949 111 -1.74584127948409 0.0808385357901615
"YA" 0.0545343696115452 0.0368868959542097 0.0595108383932021 0.0405035578904253 0.0514775014100846 111 -0.74020488285829 0.459175685226886
"YE" 0 0 9.66221596269663e-06 9.58530212109976e-06 0 111 -Inf 0
"YG" 0 0 2.70176803700341e-07 2.65767927246979e-07 0 111 -Inf 0
"YI" 0 0 2.03439462612828e-05 1.86655114612709e-05 0 111 -Inf 0
"YO" 0.000306800306800307 0.000226659919807094 0.00180405207500331 0.00134775736238395 0.00168091431610105 111 -7.02682722436187 2.11282722282777e-12
"YP" 0.00353925353925354 0.00271548534789745 0.000719330391775684 0.000556999452502372 0.0207305969039464 111 1.09698047430413 0.272649927704964
"YQ" 0 0 9.33838081436083e-05 8.85457664319451e-05 0 111 -Inf 0
"YR" 0 0 6.97180948568702e-06 6.88752145188039e-06 0 111 -Inf 0
"YU" 0 0 0.000350458428338863 0.000300871609975169 0 111 -Inf 0
"YY" 0 0 2.18294961837594e-06 2.15478698845104e-06 0 111 -Inf 0
"ZA" 0.00473550473550474 0.00406518013087849 0.00202157281213527 0.00174133738672529 0.0405613781671101 111 0.603608743953622 0.546103798048804
"ZC" 0.000441618088676912 0.000389237770956261 0.000359265322051761 0.000318987034943198 0.00293670212854451 111 0.252030133843885 0.801017771991922
"ZD" 0.00966515512751011 0.00692731511712778 0.0235350231732077 0.016761164308121 0.0256935715524861 111 -4.03237167407545 5.52167675103591e-05
"ZE" 0.000147688672278836 0.000123692735918755 0.000921341310630331 0.000783943156953516 0.00129913893076172 111 -5.35444644255166 8.58187344145314e-08
"ZK" 0 0 0.000110818851569491 9.15504546281443e-05 0 111 -Inf 0
"ZM" 0.00241522316158622 0.00199082262154566 0.000787841692005923 0.000658491703628139 0.00879323735281851 111 1.59633780736058 0.110413393370672
"ZQ" 0 0 5.56954332666449e-07 5.52711466453188e-07 0 111 -Inf 0
"ZR" 0 0 1.12752016697691e-05 1.11110012227572e-05 0 111 -Inf 0
