"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"HB" 3.77670749770743e-05 3.49989924891142e-05 6.33314583073762e-05 5.86255001288571e-05 0.00154277071687987 8446 -1.40741988434972 0.159302918360002
"HE" 0.00027668514078127 0.00021751054682668 0.000239685659582766 0.000190037998241541 0.0031651070414084 8446 0.79769356122581 0.425048341247079
"HF" 5.29464311158542e-05 4.72762918537424e-05 6.3762427225686e-05 5.70355659190616e-05 0.00127757464798697 8446 -0.702031772236138 0.482659349456193
"HI" 0.000364143084671777 0.000316199975272941 0.000352808166372278 0.000308832483337087 0.00390845239007619 8446 0.173236891234907 0.862465226990713
"HL" 0.000763170551617544 0.000641565510774074 0.000808919508253048 0.00067811578235564 0.00642456513318221 8446 -0.522844339313294 0.601082581219204
"HQ" 4.72694442949177e-05 4.55967649366947e-05 7.68568944026235e-05 7.4047426325183e-05 0.00153966417741 8446 -1.69821197889654 0.0894677604764336
"HT" 0.000389432031031227 0.000325056933985582 0.000441736429184305 0.000367521715165227 0.00414493853762362 8446 -0.941534707634011 0.346430911635529
"HY" 0.00769836733735022 0.00501231126408683 0.00669965742043091 0.00433489143061132 0.0205879930660323 8446 3.0239139812237 0.00249527375183636
"IA" 0.0149659806307524 0.00967405462967074 0.0172091738253798 0.0110349385073841 0.0327009682138104 8446 -3.82459978345698 0.000130984688654727
"ID" 3.0864759730495e-06 3.01369097796151e-06 1.42591479815644e-05 1.39102911024509e-05 0.000239602995355248 8446 -4.17949980498046 2.92150970206349e-05
"IF" 4.00918381310739e-05 3.84976357734267e-05 5.94872608969498e-05 5.71726428368316e-05 0.00163520492673197 8446 -1.04957656779241 0.293912835034534
"IG" 0.00434959679767947 0.00319980582219065 0.00431139232899385 0.00316189881627115 0.016123275762287 8446 0.2160686406556 0.828934243467385
"IH" 2.17000878794724e-05 2.1019448224097e-05 4.97817718785762e-05 4.81417605640215e-05 0.000731040014015965 8446 -3.40966021783936 0.000650438603499665
"II" 5.03771905216823e-05 4.8662456172711e-05 4.66793578374729e-05 4.50268413648179e-05 0.00187453981628772 8446 0.178241460736647 0.858533350059716
"IJ" 0.000182607380905368 0.000176326880287038 0.000147632015691106 0.000142828781087438 0.00343289777365367 8446 0.896777765395421 0.369837514762935
